year,V1
2005,this is a song for the lonely and this is a song for the lonely can you hear this prayer cause someone's there for you 
2001,love one another sisters and brothers love one another -- hey hey love one another father and mother everybody needs a little tenderness 
0,when the money's gone oh will you want me baby oh will you need me baby oh will you love me baby 
2011,remember all the things that you and i did first boy you can say anything you want i broke it off thinking you'd be crying now i feel like shit looking at you flying 
2011,you should get some of your own count that money get your game up get your game up get ya get ya game up so get up out my way 
2015,that you got a home for now and forever this is my oath to you and we'll never change no matter the weather you are my tuxedo and i'm your bowtie 
2003,to lay before the king pa rum pum pum pum i am a poor boy too pa rum pum pum pum i have no gift to bring pa rum pum pum pum that's fit to give the king pa rum pum pum pum 
2003,feliz navidad prospero ano y felicidad i wanna wish you a merry christmas from the bottom of my heart 
2003,i'm dreaming of a white christmas with every christmas card i write may your days be merry and bright and may all your christmases be white 
2003,walking in a winter wonderland walking in a winter as we dream by the fire you got me walking walking 
2010,now i'm dope wonderbread we can toast i once was a kid with the other little kids now i'm rippin up shows and em fans goin wild wid us mo money mo problems when i get it imma pile it up 
2010,i'm her yesterday man that's what i am her yesterday man yeah i'm her yesterday man now i'm her yesterday man 
2006,chorus i know you're trying to leave but excuse me miss how i look to keep you here with me oh baby chorus x2 
2005,there's never a right time to say goodbye and i know it's hard but i gotta do it about you and me oh no it ain't 
2007,and now i know i can't be the only one i bet there hearts all over the world tonight i bet there's hearts all over the world tonight oh i'm into you and girl baby 
2008,it's like i've waited my whole life for this one night cause we've only got one life double your pleasure double your fun and dance forever ever ever it's like i've waited my whole life for this one night one night 
2009,anything ya want i can i can get it for ya shoes - you got it got it anything you want i can i can get it for ya anything you want i can i can get it for ya c'mon chris 
2010,cause i i'm in love with this feeling now you like to drink yeah so do we yeah get more bottles yeah bring them to me yeah yeah yeah yeah girl i gotta i gotta i gotta 
