year,V1
1996,sometimes you're the windshield sometimes you're the bug sometimes you're the ball sometimes you're going to lose it all 
1991,what right does she have to take you away when for so long you were mine what right does she have to take your heart away i remember when you were mine 
1999,i want to sleep on the hard ground i said cowboy take me away set me free oh i pray closer to heaven above and closer to you 
2017,"and talkin to me i'm feelin a little low"" waitin for the love of a travelin soldier when the letter says a soldier's coming home when the letter says a soldier's coming "
2016,everything's gonna be alright let me know let me know everything's alright you know exactly what i need and i always go to sleep in peace thanking god that you belong to me so 
2016,life is as peaceful as a baby's sigh crickets sing in the fields near by walkin home from church on a sunday with the one ya love and when the folks ain't lookin you might steal a kiss or two 
2007,if you don't mind the fact that all the merchandise is used you can easily afford the price love is all you need to purchase all the mechandise and i can guarantee you'll be completely satisfied 
1977,i am a seeker you are a teacher you are a reacher won't you show me the way 
2007,all i can do to keep from letting it show yeah it's all i can do to keep from falling in love with you and it's all i can do to keep from falling in love with you but i'm so afraid that you don't feel the same 
2007,they're not aware that i'm around but they're having a party just two doors down they're all aware that i'm around cause here i am no longer crying and feeling sorry 
2007,and i need to somehow let you know i can give you more than you'll ever need sooner or later every heart needs some company when you think about love think about me 
2007,don't call it love just tell em you're my everything we've got a better thing baby just tell them you're my everything 
0,real love i love you baby you and me but we've never thought of giving it up 
2008,dreamin of the river and the rising sun oh-oh-oooh-oh where is the river unbroken i watch through the windows of forgiveness oh-oh-oooh-oh where is where is the river unbroken 
2007,hello you said the day we met why did you have to go i still love you so oh i still love you so 
1991,silver and gold might buy you a home and time has a way of turning us old and he said to me let's rest for awhile he said silver and gold can't buy you a home 
2010,if you want something to play with don't be ashamed to let your conscience be your guide i believe you love me forget your foolish pride my time is too expensive and i'm not your little boy 
